USER           PID  PPID        VSZ    RSS WCHAN            ADDR S NAME                       
root          7181  1820    2139232   3972 0                   0 S iptables-restore
root          7199     2          0      0 0                   0 S [snapshotd]
root          7200     2          0      0 0                   0 S [hybridswapd:0]
root          7528     2          0      0 0                   0 S [cb_task]
u0_a107       7591  1821    8590896 129824 0                   0 S com.heytap.accessory
root          7612     2          0      0 0                   0 I [kworker/2:4-events]
root          7613     2          0      0 0                   0 I [kworker/2:5-events]
root          7804     2          0      0 0                   0 I [kworker/3:5-events]
root          7838     2          0      0 0                   0 I [kworker/1:6-events]
root          7858     2          0      0 0                   0 S [irq/314-touch-00]
u0_a274       7915  1821    8892772 145400 0                   0 S com.google.android.providers.media.module
u0_a240       7920  1821    8887168 144748 0                   0 S com.google.android.as
system        7952  1821    9248292 136804 0                   0 S com.oplus.midas
u0_a124       7967  1821    9360572 218668 0                   0 S com.google.android.googlequicksearchbox:interactor
u0_a244       7984  1821    8740264 164268 0                   0 S com.google.android.apps.messaging:rcs
u0_a224       7988  1821    8276880 115388 0                   0 S com.android.printspooler
system        8007  1821    8342584 116360 0                   0 S com.oplus.olc
u0_a231       8045  1821    8320824 116056 0                   0 S com.qualcomm.qti.workloadclassifier
u0_a124       8056  1821   27906504 374668 0                   0 S com.google.android.googlequicksearchbox:search
u0_a255       8073  1821    8577944 133056 0                   0 S com.coloros.assistantscreen
u0_a191       8117  1821    8973304 132452 0                   0 S com.oplus.deepthinker
system        8148  1821    9192944 157696 0                   0 S com.oplus.battery
u0_a122       8184  1821    8896920 124400 0                   0 S com.oplus.onet
u0_a131       8211  1821   10142756 157220 0                   0 S com.oplus.pantanal.ums
u0_a265       8242  1821    9560688 204516 0                   0 S com.google.android.inputmethod.latin
system        8293  1821    8722428 168652 0                   0 S com.heytap.mcs
u0_a250       8303  1821    8320340 123928 0                   0 S com.google.android.as.oss
u0_a185       8336  1821    8516568 151072 0                   0 S com.coloros.smartsidebar:edgepanel
u0_a112       8344  1821    9631452 206388 0                   0 S com.android.vending
system        8376  1821    8307148 119876 0                   0 S com.oplus.stdid
u0_a120       8409  1821    8398224 115972 0                   0 S com.google.process.gservices
system        8448  1821    8702340 123236 0                   0 S com.oplus.safecenter
u0_a169       8453  1821    8742448 130532 0                   0 S com.oplus.cosa
u0_a244       8553  1821    9661692 215092 0                   0 S com.google.android.apps.messaging
u0_a294       8591  1821    9935408 173968 0                   0 S com.google.android.apps.chromecast.app
system        8648  1821    8429324 147664 0                   0 S com.android.settings:background
u0_a200       8741  1821    8336300 120072 0                   0 S com.oplus.vdc
u0_a177       8851  1821    8300108 124328 0                   0 S com.oplus.ocs:ocs
u0_a153       8913  1821    8737736 171176 0                   0 S com.google.android.tts
u0_a120       9066  1821    8345928 119324 0                   0 S com.google.process.gapps
u0_a263       9150  1821    9294464 191256 0                   0 S com.google.android.apps.tachyon
u0_a114       9198  1821    8348908 124492 0                   0 S com.oplus.ndsf
u0_a119       9265  1821    8561284 149284 0                   0 S com.oneplus.account
u0_a177       9326  1821    8259456 112476 0                   0 S com.oplus.ocs
u0_a105       9366  1821    8414740 122736 0                   0 S com.google.android.partnersetup
u0_a100       9457  1821    8410684 143544 0                   0 S com.google.android.projection.gearhead:provider
u0_a295       9625  1821    8268928 114324 0                   0 S net.oneplus.widget
u0_a93        9737  1821    8204480 112732 0                   0 S com.android.traceur
u0_a112       9810  1821    8639212 174368 0                   0 S com.android.vending:background
u0_a254       9830  1821    8325900 118240 0                   0 S com.google.android.apps.googleassistant:remote
u0_a68        9974  1821    8268980 120796 0                   0 S com.android.providers.downloads
u0_a104      10041  1821    8233672 109184 0                   0 S com.google.android.onetimeinitializer
u0_a73       10081  1821    8233632 113196 0                   0 S com.android.externalstorage
u0_a267      10154  1821    9225932 169572 0                   0 S com.google.android.apps.photos
u0_i9000     10314  1821    8854596 172024 0                   0 S com.google.android.googlequicksearchbox:trusted_disable_art_image_:com.google.android.apps.gsa.hot
u0_a97       10356  1821    8233596 113080 0                   0 S com.android.hotwordenrollment.xgoogle
u0_a120      10442  1821    8982416 229936 0                   0 S com.google.android.gms.unstable
u0_a158      10463  1821    9378600 207772 0                   0 S com.google.android.apps.maps
u0_a228      10476  1821    8587804 158980 0                   0 S com.oplus.uxdesign
u0_a243      10480  1821    8843172 157224 0                   0 S com.google.android.apps.nbu.files
u0_a106      10519  1821    8601144 133416 0                   0 S com.google.android.apps.restore
u0_a253      10605  1821    9749740 188796 0                   0 S com.google.android.calendar
u0_a256      10645  1821    9354380 209832 0                   0 S com.google.android.contacts
system       10726     1    2203564   4904 0                   0 S hans
u0_a100      10753  1821    8567632 152240 0                   0 S com.google.android.projection.gearhead:car
u0_a187      10852  1821    8688840 120812 0                   0 S com.android.providers.calendar
u0_a245      10890  1821    8768084 160472 0                   0 S com.google.android.dialer
u0_a154      10911  1821   10346604 256176 0                   0 S com.google.android.gm
u0_a164      10937  1821   15135972 225460 0                   0 S com.google.android.youtube
root         11035     2          0      0 0                   0 I [kworker/1:2H-kblockd]
u0_a242      11038  1821    9116784 152424 0                   0 S com.oneplus.membership
u0_a100      11075  1821    8441856 137024 0                   0 S com.google.android.projection.gearhead:shared
u0_a189      11207  1821    8253352 113232 0                   0 S com.android.carrierconfig
system       11385  1821    8516652 137860 0                   0 S com.oplus.securitypermission
u0_a308      11430  1821    9848256 249752 0                   0 S com.spotify.music
system       11461  1821    8251164 109052 0                   0 S com.android.dynsystem
u0_a98       11508  1821    8233596 111080 0                   0 S com.android.hotwordenrollment.okgoogle
system       11562  1821    8268652 111104 0                   0 S com.android.dynsystem:dynsystem
u0_a75       11579  1821    8239348 110964 0                   0 S com.android.managedprovisioning
u0_a68       11618  1821    8220208 113748 0                   0 S android.process.media
shell        11673  1821    8234088 110356 0                   0 S com.android.shell
u0_a80       11687  1821    8395832 120016 0                   0 S com.android.statementservice
u0_a171      11720  1821    8262480 114468 0                   0 S com.coloros.healthcheck
u0_a117      11741  1821    8295368 119968 0                   0 S com.coloros.lockassistant
u0_a252      11775  1821    8562316 127372 0                   0 S com.facebook.appmanager
u0_a176      11816  1821    8503248 174872 0                   0 S com.coloros.operationManual
u0_a237      11844  1821    8485992 121312 0                   0 S com.facebook.services
u0_a158      11895  1821    8693276 150800 0                   0 S com.google.android.apps.maps:server_recovery_process
u0_a251      11974  1821    8328892 121200 0                   0 S com.google.android.apps.setupwizard.searchselector
u0_a99       12052  1821    8217328 115516 0                   0 S com.google.android.configupdater
u0_a272      12069  1821    8217560 109048 0                   0 S com.google.android.federatedcompute
u0_a150      12093  1821   25768484 220292 0                   0 S com.android.chrome
u0_a278      12173  1821    8230088 115456 0                   0 S com.google.android.healthconnect.controller
u0_a271      12237  1821    8235528 107336 0                   0 S com.google.android.ondevicepersonalization.services
u0_a233      12277  1821    8236268 110452 0                   0 S com.google.android.packageinstaller
u0_a277      12327  1821    8468480 124880 0                   0 S com.google.android.rkpdapp
u0_a234      12343  1821    8361660 127532 0                   0 S com.google.android.setupwizard
u0_a125      12359  1821    8275116 116816 0                   0 S com.mediatek.omacp
u0_a150      12399  1821   25431740 152024 0                   0 S com.android.chrome:privileged_process0
u0_a123      12420  1821    9363812 182968 0                   0 S com.microsoft.appmanager
u0_a275      12433  1821    8383836 120104 0                   0 S com.google.android.adservices.api
u0_a239      12467  1821    8236512 112908 0                   0 S com.facebook.system
u0_a150      12493  1821   24193404  94436 0                   0 S com.android.chrome_zygote
u0_i0        12516 12493  261738512 141396 0                   0 S com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a167      12550  1821    8374236 122528 0                   0 S com.coloros.accessibilityassistant
u0_a195      12619  1821    8233516 110976 0                   0 S com.qualcomm.qti.performancemode
u0_a159      12648  1821    8885256 134744 0                   0 S com.oplus.aiunit
u0_a318      12782  1821    8932164 171676 0                   0 S com.arjanvlek.oxygenupdater
u0_a314      12836  1821    9195136 198460 0                   0 S com.google.android.apps.adm
u0_a113      12881  1821    8271040 115872 0                   0 S com.microsoft.deviceintegrationservice
u0_a293      12982  1821   10027028 230252 0                   0 S com.google.android.apps.docs
system       12989  1821    8688868 124220 0                   0 S com.oplus.engineermode
u0_a315      13141  1821    9568880 186568 0                   0 S com.google.android.videos
u0_a86       13313  1821    8233456 108532 0                   0 S com.microsoftsdk.crossdeviceservicebroker
shell        13476     1    2331984   7584 0                   0 S adbd
root         13485     2          0      0 0                   0 S [irq/313-dwc3]
u0_a157      13672  1821    8287840 115288 0                   0 S com.google.android.webview:webview_service
u0_i9001     13687  4904   24984784 108020 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a185      13778  1821    8310252 124612 0                   0 S com.coloros.smartsidebar:ui
root         13799     2          0      0 0                   0 I [kworker/3:2H-fsverity_read_queue]
root         13800     2          0      0 0                   0 I [kworker/3:3H-fsverity_read_queue]
root         13801     2          0      0 0                   0 I [kworker/3:4H-fsverity_read_queue]
root         13802     2          0      0 0                   0 I [kworker/3:5H-fsverity_read_queue]
root         13803     2          0      0 0                   0 I [kworker/3:6H-fsverity_read_queue]
root         13804     2          0      0 0                   0 I [kworker/3:7H-kblockd]
root         13805     2          0      0 0                   0 I [kworker/3:8H-kblockd]
root         13806     2          0      0 0                   0 I [kworker/3:9H-kblockd]
system       13906  1821    8783820 137688 0                   0 S com.oplus.onetrace
u0_a179      14071  1821    8378100 120192 0                   0 S com.coloros.weather.service
shell        14103 13476    2200784   5992 0                   0 R ps
